REPORTING YEAR|PARENT_COMPANY|GAS|SECTOR|GHG_CONTRIBUTION|2018_UPSTREAM_RANK|2018_MIDSTREAM_RANK|2018_OVERALL_RANK|STANDARD_COMPANY_NAME
2016|PLAINS ALL AMERICAN GP LLC|CO2|Midstream|113712.0|312.0|86.0|164.0|PLAINS ALL AMERICAN GP
2016|PLAINS ALL AMERICAN GP LLC|N2O|Midstream|207.0|312.0|86.0|164.0|PLAINS ALL AMERICAN GP
2017|PLAINS ALL AMERICAN GP LLC|CH4|Midstream|10516.0|312.0|86.0|164.0|PLAINS ALL AMERICAN GP
2017|PLAINS ALL AMERICAN GP LLC|CO2|Midstream|136398.0|312.0|86.0|164.0|PLAINS ALL AMERICAN GP
2017|PLAINS ALL AMERICAN GP LLC|N2O|Midstream|236.0|312.0|86.0|164.0|PLAINS ALL AMERICAN GP
2018|PLAINS ALL AMERICAN GP LLC|CH4|Midstream|139659.0|312.0|86.0|164.0|PLAINS ALL AMERICAN GP
2018|PLAINS ALL AMERICAN GP LLC|CO2|Midstream|155663.0|312.0|86.0|164.0|PLAINS ALL AMERICAN GP
2018|PLAINS ALL AMERICAN GP LLC|N2O|Midstream|265.0|312.0|86.0|164.0|PLAINS ALL AMERICAN GP
2011|PROSPECT CAPITAL CORP|CH4|Midstream|5887.0|312.0|279.0||PROSPECT CAPITAL
2011|PROSPECT CAPITAL CORP|CO2|Midstream|66477.0|312.0|279.0||PROSPECT CAPITAL
2011|PROSPECT CAPITAL CORP|N2O|Midstream|37.0|312.0|279.0||PROSPECT CAPITAL
2015|PSI MIDSTREAM PARTNERS L P|CH4|Midstream|2032.0|312.0|279.0||PSI MIDSTREAM PARTNERS
2015|PSI MIDSTREAM PARTNERS L P|CO2|Midstream|120711.0|312.0|279.0||PSI MIDSTREAM PARTNERS
2015|PSI MIDSTREAM PARTNERS L P|N2O|Midstream|69.0|312.0|279.0||PSI MIDSTREAM PARTNERS
2015|PSI MIDSTREAM PARTNERS L P|CH4|Midstream|34.0|312.0|279.0||PSI MIDSTREAM PARTNERS
2015|PSI MIDSTREAM PARTNERS L P|CO2|Midstream|39884.0|312.0|279.0||PSI MIDSTREAM PARTNERS
2015|PSI MIDSTREAM PARTNERS L P|N2O|Midstream|22.0|312.0|279.0||PSI MIDSTREAM PARTNERS
2011|PSI Midstream Partners, L.P.|CH4|Midstream|2620.0|312.0|279.0||PSI MIDSTREAM PARTNERS
2011|PSI Midstream Partners, L.P.|CO2|Midstream|111929.0|312.0|279.0||PSI MIDSTREAM PARTNERS
2011|PSI Midstream Partners, L.P.|N2O|Midstream|157.0|312.0|279.0||PSI MIDSTREAM PARTNERS
2012|PSI Midstream Partners, L.P.|CH4|Midstream|2591.0|312.0|279.0||PSI MIDSTREAM PARTNERS
2012|PSI Midstream Partners, L.P.|CO2|Midstream|108921.0|312.0|279.0||PSI MIDSTREAM PARTNERS
2012|PSI Midstream Partners, L.P.|N2O|Midstream|151.0|312.0|279.0||PSI MIDSTREAM PARTNERS
2013|PSI Midstream Partners, L.P.|CH4|Midstream|1823.0|312.0|279.0||PSI MIDSTREAM PARTNERS
2013|PSI Midstream Partners, L.P.|CO2|Midstream|55065.0|312.0|279.0||PSI MIDSTREAM PARTNERS
2013|PSI Midstream Partners, L.P.|N2O|Midstream|145.0|312.0|279.0||PSI MIDSTREAM PARTNERS
2014|PSI Midstream Partners, L.P.|CH4|Midstream|759.0|312.0|279.0||PSI MIDSTREAM PARTNERS
2014|PSI Midstream Partners, L.P.|CO2|Midstream|48739.0|312.0|279.0||PSI MIDSTREAM PARTNERS
2014|PSI Midstream Partners, L.P.|N2O|Midstream|28.0|312.0|279.0||PSI MIDSTREAM PARTNERS
2011|PUBLIC SERVICE ENTERPRISE GROUP INC|CO2|Midstream|0.0|312.0|273.0|486.0|PUBLIC SERVICE ENTERPRISE GROUP
2012|PUBLIC SERVICE ENTERPRISE GROUP INC|CO2|Midstream|0.0|312.0|273.0|486.0|PUBLIC SERVICE ENTERPRISE GROUP
2013|PUBLIC SERVICE ENTERPRISE GROUP INC|CO2|Midstream|0.0|312.0|273.0|486.0|PUBLIC SERVICE ENTERPRISE GROUP
2014|PUBLIC SERVICE ENTERPRISE GROUP INC|CO2|Midstream|0.0|312.0|273.0|486.0|PUBLIC SERVICE ENTERPRISE GROUP
2015|PUBLIC SERVICE ENTERPRISE GROUP INC|CO2|Midstream|0.0|312.0|273.0|486.0|PUBLIC SERVICE ENTERPRISE GROUP
2016|PUBLIC SERVICE ENTERPRISE GROUP INC|CO2|Midstream|0.0|312.0|273.0|486.0|PUBLIC SERVICE ENTERPRISE GROUP
2017|PUBLIC SERVICE ENTERPRISE GROUP INC|CO2|Midstream|0.0|312.0|273.0|486.0|PUBLIC SERVICE ENTERPRISE GROUP
2018|PUBLIC SERVICE ENTERPRISE GROUP INC|CH4|Midstream|41.0|312.0|273.0|486.0|PUBLIC SERVICE ENTERPRISE GROUP
2011|PVR MIDSTREAM LLC|CH4|Midstream|55830.0|312.0|279.0||PVR MIDSTREAM
2011|PVR MIDSTREAM LLC|CO2|Midstream|190968.0|312.0|279.0||PVR MIDSTREAM
2011|PVR MIDSTREAM LLC|N2O|Midstream|109.0|312.0|279.0||PVR MIDSTREAM
2012|PVR MIDSTREAM LLC|CH4|Midstream|13049.0|312.0|279.0||PVR MIDSTREAM
2012|PVR MIDSTREAM LLC|CO2|Midstream|177205.0|312.0|279.0||PVR MIDSTREAM
2012|PVR MIDSTREAM LLC|N2O|Midstream|101.0|312.0|279.0||PVR MIDSTREAM
2013|PVR MIDSTREAM LLC|CH4|Midstream|21003.0|312.0|279.0||PVR MIDSTREAM
2013|PVR MIDSTREAM LLC|CO2|Midstream|252804.0|312.0|279.0||PVR MIDSTREAM
2013|PVR MIDSTREAM LLC|N2O|Midstream|133.0|312.0|279.0||PVR MIDSTREAM
2011|Pacific Gas and Electric Company|CH4|Midstream|24378.0|312.0|279.0||PACIFIC GAS & ELECTRIC
2011|Pacific Gas and Electric Company|CO2|Midstream|237817.0|312.0|279.0||PACIFIC GAS & ELECTRIC
2011|Pacific Gas and Electric Company|N2O|Midstream|134.0|312.0|279.0||PACIFIC GAS & ELECTRIC
2012|Pacific Gas and Electric Company|CH4|Midstream|32557.0|312.0|279.0||PACIFIC GAS & ELECTRIC
2012|Pacific Gas and Electric Company|CO2|Midstream|305686.0|312.0|279.0||PACIFIC GAS & ELECTRIC
2012|Pacific Gas and Electric Company|N2O|Midstream|172.0|312.0|279.0||PACIFIC GAS & ELECTRIC
2013|Pacific Gas and Electric Company|CH4|Midstream|26134.0|312.0|279.0||PACIFIC GAS & ELECTRIC
2013|Pacific Gas and Electric Company|CO2|Midstream|273220.0|312.0|279.0||PACIFIC GAS & ELECTRIC
2013|Pacific Gas and Electric Company|N2O|Midstream|153.0|312.0|279.0||PACIFIC GAS & ELECTRIC
2014|Pacific Gas and Electric Company|CH4|Midstream|32636.0|312.0|279.0||PACIFIC GAS & ELECTRIC
2014|Pacific Gas and Electric Company|CO2|Midstream|292501.0|312.0|279.0||PACIFIC GAS & ELECTRIC
2014|Pacific Gas and Electric Company|N2O|Midstream|164.0|312.0|279.0||PACIFIC GAS & ELECTRIC
2016|Panther Energy Co II|CH4|Upstream|992.0|312.0|279.0||PANTHER ENERGY
2016|Panther Energy Co II|CO2|Upstream|17493.0|312.0|279.0||PANTHER ENERGY
2016|Panther Energy Co II|N2O|Upstream|9.0|312.0|279.0||PANTHER ENERGY
2011|Panther Energy Company|CH4|Upstream|40005.0|312.0|279.0||PANTHER ENERGY
2011|Panther Energy Company|CO2|Upstream|18392.0|312.0|279.0||PANTHER ENERGY
2011|Panther Energy Company|N2O|Upstream|45.0|312.0|279.0||PANTHER ENERGY
2012|Panther Energy Company|CH4|Upstream|18939.0|312.0|279.0||PANTHER ENERGY
2012|Panther Energy Company|CO2|Upstream|19372.0|312.0|279.0||PANTHER ENERGY
2012|Panther Energy Company|N2O|Upstream|40.0|312.0|279.0||PANTHER ENERGY
2014|Parallel Energy LP|CH4|Upstream|20597.0|312.0|279.0||PARALLEL ENERGY
2014|Parallel Energy LP|CO2|Upstream|119849.0|312.0|279.0||PARALLEL ENERGY
2014|Parallel Energy LP|N2O|Upstream|111.0|312.0|279.0||PARALLEL ENERGY
2011|Patara Midstream, LLC|CH4|Midstream|991.0|312.0|279.0||PATARA OIL & GAS
2011|Patara Midstream, LLC|CO2|Midstream|63375.0|312.0|279.0||PATARA OIL & GAS
2011|Patara Midstream, LLC|N2O|Midstream|35.0|312.0|279.0||PATARA OIL & GAS
2012|Patara Midstream, LLC|CH4|Midstream|1757.0|312.0|279.0||PATARA OIL & GAS
2012|Patara Midstream, LLC|CO2|Midstream|57453.0|312.0|279.0||PATARA OIL & GAS
2012|Patara Midstream, LLC|N2O|Midstream|200.0|312.0|279.0||PATARA OIL & GAS
2011|Patara Oil & Gas LLC|CH4|Midstream|983.0|312.0|279.0||PATARA OIL & GAS
2011|Patara Oil & Gas LLC|CO2|Midstream|21625.0|312.0|279.0||PATARA OIL & GAS
2011|Patara Oil & Gas LLC|N2O|Midstream|14.0|312.0|279.0||PATARA OIL & GAS
2015|Paxton Resources|CH4|Upstream|87829.0|312.0|279.0||PAXTON RESOURCES
2015|Paxton Resources|CO2|Upstream|60584.0|312.0|279.0||PAXTON RESOURCES
2015|Paxton Resources|N2O|Upstream|43.0|312.0|279.0||PAXTON RESOURCES
2014|Peak Powder River Resources|CH4|Upstream|3733.0|312.0|279.0||PEAK POWDER RIVER RESOURCES
2014|Peak Powder River Resources|CO2|Upstream|53545.0|312.0|279.0||PEAK POWDER RIVER RESOURCES
2014|Peak Powder River Resources|N2O|Upstream|60.0|312.0|279.0||PEAK POWDER RIVER RESOURCES
2011|Penn Virginia Corporation|CH4|Upstream|2849602.0|312.0|279.0||PENN VIRGINIA
2011|Penn Virginia Corporation|CO2|Upstream|7146.0|312.0|279.0||PENN VIRGINIA
2011|Penn Virginia Corporation|N2O|Upstream|0.0|312.0|279.0||PENN VIRGINIA
2012|Penn Virginia Corporation|CH4|Upstream|91339.0|312.0|279.0||PENN VIRGINIA
2012|Penn Virginia Corporation|CO2|Upstream|257.0|312.0|279.0||PENN VIRGINIA
2013|Penn Virginia Corporation|CH4|Upstream|63579.0|312.0|279.0||PENN VIRGINIA
2013|Penn Virginia Corporation|CO2|Upstream|1106.0|312.0|279.0||PENN VIRGINIA
2015|PennTex Midstream Partners, LLC|CH4|Midstream|14562.0|312.0|279.0||PENNTEX MIDSTREAM PARTNERS
2015|PennTex Midstream Partners, LLC|CO2|Midstream|37712.0|312.0|279.0||PENNTEX MIDSTREAM PARTNERS
2015|PennTex Midstream Partners, LLC|N2O|Midstream|21.0|312.0|279.0||PENNTEX MIDSTREAM PARTNERS
2011|Pennsylvania General Energy Company LLC|CH4|Upstream|69812.0|312.0|279.0||PENNSYLVANIA GENERAL ENERGY COMPANY
2011|Pennsylvania General Energy Company LLC|CO2|Upstream|41955.0|312.0|279.0||PENNSYLVANIA GENERAL ENERGY COMPANY
2011|Pennsylvania General Energy Company LLC|N2O|Upstream|0.0|312.0|279.0||PENNSYLVANIA GENERAL ENERGY COMPANY
2012|Pennsylvania General Energy Company, LLC|CH4|Upstream|75130.0|312.0|279.0||PENNSYLVANIA GENERAL ENERGY COMPANY
2012|Pennsylvania General Energy Company, LLC|CO2|Upstream|25252.0|312.0|279.0||PENNSYLVANIA GENERAL ENERGY COMPANY
2012|Pennsylvania General Energy Company, LLC|N2O|Upstream|55.0|312.0|279.0||PENNSYLVANIA GENERAL ENERGY COMPANY
2013|Pennsylvania General Energy Company, LLC|CH4|Upstream|58732.0|312.0|279.0||PENNSYLVANIA GENERAL ENERGY COMPANY
2013|Pennsylvania General Energy Company, LLC|CO2|Upstream|59823.0|312.0|279.0||PENNSYLVANIA GENERAL ENERGY COMPANY
2013|Pennsylvania General Energy Company, LLC|N2O|Upstream|77.0|312.0|279.0||PENNSYLVANIA GENERAL ENERGY COMPANY
2014|Pennsylvania General Energy Company, LLC|CH4|Upstream|171382.0|312.0|279.0||PENNSYLVANIA GENERAL ENERGY COMPANY
2014|Pennsylvania General Energy Company, LLC|CO2|Upstream|30509.0|312.0|279.0||PENNSYLVANIA GENERAL ENERGY COMPANY
2014|Pennsylvania General Energy Company, LLC|N2O|Upstream|61.0|312.0|279.0||PENNSYLVANIA GENERAL ENERGY COMPANY
2013|Pennsylvania Land Resources Holding Company, LLC|CH4|Upstream|48013.0|312.0|279.0||PENNSYLVANIA LAND RESOURCES HOLDING COMPANY
2013|Pennsylvania Land Resources Holding Company, LLC|CO2|Upstream|19548.0|312.0|279.0||PENNSYLVANIA LAND RESOURCES HOLDING COMPANY
2013|Pennsylvania Land Resources Holding Company, LLC|N2O|Upstream|6.0|312.0|279.0||PENNSYLVANIA LAND RESOURCES HOLDING COMPANY
2014|Pennsylvania Land Resources Holding Company, LLC|CH4|Upstream|54129.0|312.0|279.0||PENNSYLVANIA LAND RESOURCES HOLDING COMPANY
2014|Pennsylvania Land Resources Holding Company, LLC|CO2|Upstream|17707.0|312.0|279.0||PENNSYLVANIA LAND RESOURCES HOLDING COMPANY
2014|Pennsylvania Land Resources Holding Company, LLC|N2O|Upstream|6.0|312.0|279.0||PENNSYLVANIA LAND RESOURCES HOLDING COMPANY
2016|Permian Resources LLC|CH4|Upstream|43260.0|312.0|279.0||PERMIAN RESOURCES
2016|Permian Resources LLC|CO2|Upstream|130085.0|312.0|279.0||PERMIAN RESOURCES
2016|Permian Resources LLC|N2O|Upstream|126.0|312.0|279.0||PERMIAN RESOURCES
2014|Petro Harvester Oil & Gas, LLC|CH4|Upstream|32658.0|312.0|279.0||PETRO HARVESTER OIL & GAS
2014|Petro Harvester Oil & Gas, LLC|CO2|Upstream|46193.0|312.0|279.0||PETRO HARVESTER OIL & GAS
2014|Petro Harvester Oil & Gas, LLC|N2O|Upstream|23.0|312.0|279.0||PETRO HARVESTER OIL & GAS
2013|Petro Harvester Oil & Gas, LLC|CH4|Upstream|20255.0|312.0|279.0||PETRO HARVESTER OIL & GAS
2013|Petro Harvester Oil & Gas, LLC|CO2|Upstream|11832.0|312.0|279.0||PETRO HARVESTER OIL & GAS
2013|Petro Harvester Oil & Gas, LLC|N2O|Upstream|9.0|312.0|279.0||PETRO HARVESTER OIL & GAS
2014|Petro Harvester Oil & Gas, LLC|CH4|Upstream|25563.0|312.0|279.0||PETRO HARVESTER OIL & GAS
2014|Petro Harvester Oil & Gas, LLC|CO2|Upstream|24704.0|312.0|279.0||PETRO HARVESTER OIL & GAS
2014|Petro Harvester Oil & Gas, LLC|N2O|Upstream|19.0|312.0|279.0||PETRO HARVESTER OIL & GAS
2016|Phillips 66 Sweeny Frac LLC|CH4|Midstream|33.0|312.0|279.0||PHILLIPS 66
2016|Phillips 66 Sweeny Frac LLC|CO2|Midstream|43287.0|312.0|279.0||PHILLIPS 66
2016|Phillips 66 Sweeny Frac LLC|N2O|Midstream|29.0|312.0|279.0||PHILLIPS 66
2015|Pintail Oil & Gas|CH4|Upstream|31526.0|312.0|279.0||PINTAIL OIL & GAS
2015|Pintail Oil & Gas|CO2|Upstream|9287.0|312.0|279.0||PINTAIL OIL & GAS
2015|Pintail Oil & Gas|N2O|Upstream|6.0|312.0|279.0||PINTAIL OIL & GAS
2013|Plains All American Pipeline, GP|CH4|Midstream|18264.0|312.0|279.0||PLAINS ALL AMERICAN GP
2013|Plains All American Pipeline, GP|CO2|Midstream|33895.0|312.0|279.0||PLAINS ALL AMERICAN GP
2013|Plains All American Pipeline, GP|N2O|Midstream|19.0|312.0|279.0||PLAINS ALL AMERICAN GP
2014|Plains All American Pipeline, GP|CH4|Midstream|11743.0|312.0|279.0||PLAINS ALL AMERICAN GP
2014|Plains All American Pipeline, GP|CO2|Midstream|38807.0|312.0|279.0||PLAINS ALL AMERICAN GP
2014|Plains All American Pipeline, GP|N2O|Midstream|22.0|312.0|279.0||PLAINS ALL AMERICAN GP
2011|Plains All American Pipeline, LP|CH4|Midstream|5216.0|312.0|279.0||PLAINS ALL AMERICAN GP
2011|Plains All American Pipeline, LP|CO2|Midstream|52945.0|312.0|279.0||PLAINS ALL AMERICAN GP
2011|Plains All American Pipeline, LP|N2O|Midstream|30.0|312.0|279.0||PLAINS ALL AMERICAN GP
2012|Plains All American Pipeline, LP|CH4|Midstream|9717.0|312.0|279.0||PLAINS ALL AMERICAN GP
2012|Plains All American Pipeline, LP|CO2|Midstream|55692.0|312.0|279.0||PLAINS ALL AMERICAN GP
2012|Plains All American Pipeline, LP|N2O|Midstream|31.0|312.0|279.0||PLAINS ALL AMERICAN GP
2013|Plains All American Pipeline, LP|CH4|Midstream|2400.0|312.0|279.0||PLAINS ALL AMERICAN GP
2013|Plains All American Pipeline, LP|CO2|Midstream|42671.0|312.0|279.0||PLAINS ALL AMERICAN GP
2013|Plains All American Pipeline, LP|N2O|Midstream|23.0|312.0|279.0||PLAINS ALL AMERICAN GP
2014|Plains All American Pipeline, LP|CH4|Midstream|3481.0|312.0|279.0||PLAINS ALL AMERICAN GP
2014|Plains All American Pipeline, LP|CO2|Midstream|34976.0|312.0|279.0||PLAINS ALL AMERICAN GP
2014|Plains All American Pipeline, LP|N2O|Midstream|20.0|312.0|279.0||PLAINS ALL AMERICAN GP
2013|Plains LPG Services|CH4|Midstream|253.0|312.0|279.0||PLAINS LPG SERVICES
2013|Plains LPG Services|CO2|Midstream|66835.0|312.0|279.0||PLAINS LPG SERVICES
2013|Plains LPG Services|N2O|Midstream|205.0|312.0|279.0||PLAINS LPG SERVICES
2014|Plains LPG Services|CH4|Midstream|1883.0|312.0|279.0||PLAINS LPG SERVICES
2014|Plains LPG Services|CO2|Midstream|55066.0|312.0|279.0||PLAINS LPG SERVICES
2014|Plains LPG Services|N2O|Midstream|166.0|312.0|279.0||PLAINS LPG SERVICES
2011|Plains Natural Gas Storage, LLC|CH4|Midstream|2626.0|312.0|279.0||PLAINS NATURAL GAS STORAGE
2011|Plains Natural Gas Storage, LLC|CO2|Midstream|51758.0|312.0|279.0||PLAINS NATURAL GAS STORAGE
2011|Plains Natural Gas Storage, LLC|N2O|Midstream|28.0|312.0|279.0||PLAINS NATURAL GAS STORAGE
2012|Plains Natural Gas Storage, LLC|CH4|Midstream|6425.0|312.0|279.0||PLAINS NATURAL GAS STORAGE
2012|Plains Natural Gas Storage, LLC|CO2|Midstream|62750.0|312.0|279.0||PLAINS NATURAL GAS STORAGE
2012|Plains Natural Gas Storage, LLC|N2O|Midstream|36.0|312.0|279.0||PLAINS NATURAL GAS STORAGE
2013|Plains Natural Gas Storage, LLC|CH4|Midstream|700.0|312.0|279.0||PLAINS NATURAL GAS STORAGE
2013|Plains Natural Gas Storage, LLC|CO2|Midstream|15115.0|312.0|279.0||PLAINS NATURAL GAS STORAGE
2013|Plains Natural Gas Storage, LLC|N2O|Midstream|9.0|312.0|279.0||PLAINS NATURAL GAS STORAGE
2014|Plains Natural Gas Storage, LLC|CH4|Midstream|331.0|312.0|279.0||PLAINS NATURAL GAS STORAGE
2014|Plains Natural Gas Storage, LLC|CO2|Midstream|19527.0|312.0|279.0||PLAINS NATURAL GAS STORAGE
2014|Plains Natural Gas Storage, LLC|N2O|Midstream|11.0|312.0|279.0||PLAINS NATURAL GAS STORAGE
2014|Port Barre Investments, LLC d/b/a Bobcat Gas Stora|CH4|Midstream|3003.0|312.0|279.0||PORT BARRE INVESTMENTS, LLC D/B/A BOBCAT GAS STORA
2014|Port Barre Investments, LLC d/b/a Bobcat Gas Stora|CO2|Midstream|35081.0|312.0|279.0||PORT BARRE INVESTMENTS, LLC D/B/A BOBCAT GAS STORA
2014|Port Barre Investments, LLC d/b/a Bobcat Gas Stora|N2O|Midstream|20.0|312.0|279.0||PORT BARRE INVESTMENTS, LLC D/B/A BOBCAT GAS STORA
2011|Port Parre Investments, LLC d/b/a Bobcat Gas Stora|CH4|Midstream|8113.0|312.0|279.0||PORT PARRE INVESTMENTS, LLC D/B/A BOBCAT GAS STORA
2011|Port Parre Investments, LLC d/b/a Bobcat Gas Stora|CO2|Midstream|19966.0|312.0|279.0||PORT PARRE INVESTMENTS, LLC D/B/A BOBCAT GAS STORA
2011|Port Parre Investments, LLC d/b/a Bobcat Gas Stora|N2O|Midstream|11.0|312.0|279.0||PORT PARRE INVESTMENTS, LLC D/B/A BOBCAT GAS STORA
2012|Port Parre Investments, LLC d/b/a Bobcat Gas Stora|CH4|Midstream|1817.0|312.0|279.0||PORT PARRE INVESTMENTS, LLC D/B/A BOBCAT GAS STORA
2012|Port Parre Investments, LLC d/b/a Bobcat Gas Stora|CO2|Midstream|14608.0|312.0|279.0||PORT PARRE INVESTMENTS, LLC D/B/A BOBCAT GAS STORA
2012|Port Parre Investments, LLC d/b/a Bobcat Gas Stora|N2O|Midstream|8.0|312.0|279.0||PORT PARRE INVESTMENTS, LLC D/B/A BOBCAT GAS STORA
2013|Port Parre Investments, LLC d/b/a Bobcat Gas Stora|CH4|Midstream|1952.0|312.0|279.0||PORT PARRE INVESTMENTS, LLC D/B/A BOBCAT GAS STORA
2013|Port Parre Investments, LLC d/b/a Bobcat Gas Stora|CO2|Midstream|19858.0|312.0|279.0||PORT PARRE INVESTMENTS, LLC D/B/A BOBCAT GAS STORA
2013|Port Parre Investments, LLC d/b/a Bobcat Gas Stora|N2O|Midstream|11.0|312.0|279.0||PORT PARRE INVESTMENTS, LLC D/B/A BOBCAT GAS STORA
2012|Premier Natural Resources, LLC|CH4|Upstream|215912.0|312.0|279.0||PREMIER NATURAL RESOURCES
2012|Premier Natural Resources, LLC|CO2|Upstream|63609.0|312.0|279.0||PREMIER NATURAL RESOURCES
2012|Premier Natural Resources, LLC|N2O|Upstream|34.0|312.0|279.0||PREMIER NATURAL RESOURCES
2013|Premier Natural Resources, LLC|CH4|Upstream|214498.0|312.0|279.0||PREMIER NATURAL RESOURCES
2013|Premier Natural Resources, LLC|CO2|Upstream|63499.0|312.0|279.0||PREMIER NATURAL RESOURCES
2013|Premier Natural Resources, LLC|N2O|Upstream|34.0|312.0|279.0||PREMIER NATURAL RESOURCES
2014|Premier Natural Resources, LLC|CH4|Upstream|204913.0|312.0|279.0||PREMIER NATURAL RESOURCES
2014|Premier Natural Resources, LLC|CO2|Upstream|82913.0|312.0|279.0||PREMIER NATURAL RESOURCES
2014|Premier Natural Resources, LLC|N2O|Upstream|48.0|312.0|279.0||PREMIER NATURAL RESOURCES
2011|Primary Natural Resources III, LLC|CH4|Upstream|0.0|312.0|279.0||PREMIER NATURAL RESOURCES
2012|Primary Natural Resources III, LLC|CH4|Upstream|6.0|312.0|279.0||PREMIER NATURAL RESOURCES
2013|Primary Natural Resources III, LLC|CO2|Upstream|0.0|312.0|279.0||PREMIER NATURAL RESOURCES
2014|Primary Natural Resources IV, LLC|CH4|Upstream|0.0|312.0|279.0||PREMIER NATURAL RESOURCES
2011|Prime Operating Company|CH4|Upstream|23586.0|312.0|279.0||PRIME OPERATING
2011|Prime Operating Company|CO2|Upstream|120.0|312.0|279.0||PRIME OPERATING
2011|Pruet Production Company|CH4|Upstream|9696.0|312.0|279.0||PRUET PRODUCTION
2011|Pruet Production Company|CO2|Upstream|59079.0|312.0|279.0||PRUET PRODUCTION
2011|Pruet Production Company|N2O|Upstream|39.0|312.0|279.0||PRUET PRODUCTION
2012|Pruet Production Company|CH4|Upstream|7519.0|312.0|279.0||PRUET PRODUCTION
2012|Pruet Production Company|CO2|Upstream|65728.0|312.0|279.0||PRUET PRODUCTION
2012|Pruet Production Company|N2O|Upstream|31.0|312.0|279.0||PRUET PRODUCTION
2013|Pruet Production Company|CH4|Upstream|8291.0|312.0|279.0||PRUET PRODUCTION
2013|Pruet Production Company|CO2|Upstream|97116.0|312.0|279.0||PRUET PRODUCTION
2013|Pruet Production Company|N2O|Upstream|53.0|312.0|279.0||PRUET PRODUCTION
2014|Pruet Production Company|CH4|Upstream|14082.0|312.0|279.0||PRUET PRODUCTION
2014|Pruet Production Company|CO2|Upstream|94023.0|312.0|279.0||PRUET PRODUCTION
2014|Pruet Production Company|N2O|Upstream|48.0|312.0|279.0||PRUET PRODUCTION
2014|QEP Field Services, LLC|CH4|Midstream|4446.6|312.0|279.0||QEP RESOURCES
2014|QEP Field Services, LLC|CO2|Midstream|86014.20000000001|312.0|279.0||QEP RESOURCES
2014|QEP Field Services, LLC|N2O|Midstream|48.6|312.0|279.0||QEP RESOURCES
2015|QTL US TERMINAL LLC|CH4|Midstream|11.9|312.0|279.0||QTL US TERMINAL
2011|QUANTUM RESOURCES MANAGEMENT, LLC|CH4|Midstream|7600.0|312.0|279.0||QUANTUM RESOURCES MANAGEMENT
2011|QUANTUM RESOURCES MANAGEMENT, LLC|CH4|Upstream|49271.0|312.0|279.0||QUANTUM RESOURCES MANAGEMENT
2011|QUANTUM RESOURCES MANAGEMENT, LLC|CO2|Midstream|226397.0|312.0|279.0||QUANTUM RESOURCES MANAGEMENT
2011|QUANTUM RESOURCES MANAGEMENT, LLC|CO2|Upstream|9561.0|312.0|279.0||QUANTUM RESOURCES MANAGEMENT
2011|QUANTUM RESOURCES MANAGEMENT, LLC|N2O|Midstream|237.0|312.0|279.0||QUANTUM RESOURCES MANAGEMENT
2012|QUANTUM RESOURCES MANAGEMENT, LLC|CH4|Midstream|10052.0|312.0|279.0||QUANTUM RESOURCES MANAGEMENT
2012|QUANTUM RESOURCES MANAGEMENT, LLC|CH4|Upstream|57853.0|312.0|279.0||QUANTUM RESOURCES MANAGEMENT
2012|QUANTUM RESOURCES MANAGEMENT, LLC|CO2|Midstream|240647.0|312.0|279.0||QUANTUM RESOURCES MANAGEMENT
2012|QUANTUM RESOURCES MANAGEMENT, LLC|CO2|Upstream|9613.0|312.0|279.0||QUANTUM RESOURCES MANAGEMENT
2012|QUANTUM RESOURCES MANAGEMENT, LLC|N2O|Midstream|323.0|312.0|279.0||QUANTUM RESOURCES MANAGEMENT
2013|QUANTUM RESOURCES MANAGEMENT, LLC|CH4|Midstream|7805.0|312.0|279.0||QUANTUM RESOURCES MANAGEMENT
2013|QUANTUM RESOURCES MANAGEMENT, LLC|CH4|Upstream|97269.0|312.0|279.0||QUANTUM RESOURCES MANAGEMENT
2013|QUANTUM RESOURCES MANAGEMENT, LLC|CO2|Midstream|235091.0|312.0|279.0||QUANTUM RESOURCES MANAGEMENT
2013|QUANTUM RESOURCES MANAGEMENT, LLC|CO2|Upstream|11113.0|312.0|279.0||QUANTUM RESOURCES MANAGEMENT
2013|QUANTUM RESOURCES MANAGEMENT, LLC|N2O|Midstream|253.0|312.0|279.0||QUANTUM RESOURCES MANAGEMENT
2013|QUANTUM RESOURCES MANAGEMENT, LLC|N2O|Upstream|5.0|312.0|279.0||QUANTUM RESOURCES MANAGEMENT
2011|QUESTAR CORP|CH4|Midstream|51074.0|312.0|279.0||QUESTAR
2011|QUESTAR CORP|CH4|Upstream|428198.0|312.0|279.0||QUESTAR
2011|QUESTAR CORP|CO2|Midstream|243882.0|312.0|279.0||QUESTAR
2011|QUESTAR CORP|CO2|Upstream|39345.0|312.0|279.0||QUESTAR
2011|QUESTAR CORP|N2O|Midstream|138.0|312.0|279.0||QUESTAR
2011|QUESTAR CORP|N2O|Upstream|38.0|312.0|279.0||QUESTAR
2012|QUESTAR CORP|CH4|Midstream|42988.0|312.0|279.0||QUESTAR
2012|QUESTAR CORP|CH4|Upstream|412968.0|312.0|279.0||QUESTAR
2012|QUESTAR CORP|CO2|Midstream|205440.0|312.0|279.0||QUESTAR
2012|QUESTAR CORP|CO2|Upstream|23862.0|312.0|279.0||QUESTAR
2012|QUESTAR CORP|N2O|Midstream|116.0|312.0|279.0||QUESTAR
