|REPORT_YEAR|OIL|GAS|WATER|DAYS|RUNS|GAS_SOLD|FLARED|COMPANY
559|2010|2700.0|6832.0|12.0|649.0|2326.0|6645.0|0.0|DAVID H. ARRINGTON OIL & GAS
560|2011|1584.0|3142.0|117.0|284.0|1757.0|2923.0|0.0|DAVID H. ARRINGTON OIL & GAS
561|2012|2273.0|2627.0|60.0|366.0|2255.0|2352.0|0.0|DAVID H. ARRINGTON OIL & GAS
562|2013|1929.0|3157.0|85.0|339.0|1669.0|3037.0|0.0|DAVID H. ARRINGTON OIL & GAS
563|2014|1992.0|0.0|219.0|311.0|2478.0|0.0|0.0|DAVID H. ARRINGTON OIL & GAS
564|2015|1899.0|0.0|111.0|364.0|1764.0|0.0|0.0|DAVID H. ARRINGTON OIL & GAS
565|2016|1484.0|0.0|72.0|274.0|1522.0|0.0|0.0|DAVID H. ARRINGTON OIL & GAS
566|2017|1766.0|0.0|86.0|350.0|1807.0|0.0|0.0|DAVID H. ARRINGTON OIL & GAS
567|2018|1956.0|0.0|90.0|362.0|1774.0|0.0|0.0|DAVID H. ARRINGTON OIL & GAS
568|2019|1680.0|0.0|261.0|341.0|1814.0|0.0|0.0|DAVID H. ARRINGTON OIL & GAS
569|2009|612.0|0.0|283.0|116.0|634.0|0.0|0.0|DAVID P. FRASE
570|2010|623.0|0.0|376.0|118.0|405.0|0.0|0.0|DAVID P. FRASE
571|2011|14.0|0.0|4.0|2.0|0.0|0.0|0.0|DAVID P. FRASE
572|2009|477.0|0.0|3995.0|16.0|203.0|0.0|0.0|DEEP CREEK ADVENTURES
573|2010|7380.0|0.0|36627.0|218.0|6505.0|0.0|0.0|DEEP CREEK ADVENTURES
574|2011|8110.0|0.0|43844.0|266.0|8045.0|0.0|0.0|DEEP CREEK ADVENTURES
575|2012|1638.0|0.0|11084.0|69.0|2133.0|0.0|0.0|DEEP CREEK ADVENTURES
576|2013|0.0|0.0|0.0|0.0|0.0|0.0|0.0|DEEP CREEK ADVENTURES
577|2014|1124.0|0.0|23119.0|80.0|1143.0|0.0|0.0|DEEP CREEK ADVENTURES
578|2015|813.0|0.0|11666.0|64.0|0.0|0.0|0.0|DEEP CREEK ADVENTURES
579|2016|0.0|0.0|0.0|0.0|982.0|0.0|0.0|DEEP CREEK ADVENTURES
580|2017|0.0|0.0|0.0|0.0|0.0|0.0|0.0|DEEP CREEK ADVENTURES
581|2018|0.0|0.0|0.0|0.0|0.0|0.0|0.0|DEEP CREEK ADVENTURES
582|2011|4318995.0|4567818.0|24640288.0|103949.0|4644469.0|2491321.0|0.0|DENBURY RESOURCES
583|2012|5751560.0|7997003.0|24768983.0|111102.0|6159802.0|5804453.0|0.0|DENBURY RESOURCES
584|2013|3822153.0|1423184.0|45431033.0|101930.0|3823043.0|1088301.0|0.0|DENBURY RESOURCES
585|2014|4419306.0|1420105.0|56997720.0|114685.0|4419522.0|1179235.0|0.0|DENBURY RESOURCES
586|2015|4038393.0|1338391.0|59076450.0|109858.0|4102628.0|1116867.0|145578.0|DENBURY RESOURCES
587|2016|3723747.0|1264416.0|53577059.0|88354.0|3728650.0|896910.0|358378.0|DENBURY RESOURCES
588|2017|2779190.0|831723.0|42734467.0|59728.0|2777857.0|0.0|799527.0|DENBURY RESOURCES
589|2018|2471857.0|735081.0|43447014.0|60016.0|2471303.0|13550.0|681424.0|DENBURY RESOURCES
590|2019|2193209.0|381781.0|44507562.0|59313.0|2193736.0|138298.0|203027.0|DENBURY RESOURCES
591|2017|593.0|7.0|6566.0|151.0|737.0|0.0|2.0|DES
592|2018|1724.0|0.0|17775.0|498.0|1881.0|0.0|0.0|DES
593|2019|1043.0|0.0|7289.0|260.0|1088.0|0.0|0.0|DES
594|2012|1609.0|1563.0|1724.0|153.0|1301.0|394.0|0.0|DIAMOND S ENERGY
595|2013|3458.0|3197.0|4306.0|351.0|3542.0|323.0|0.0|DIAMOND S ENERGY
596|2014|3899.0|4051.0|4696.0|365.0|3991.0|1235.0|0.0|DIAMOND S ENERGY
597|2015|2929.0|3744.0|5164.0|365.0|3017.0|257.0|1538.0|DIAMOND S ENERGY
598|2016|2712.0|2250.0|4401.0|366.0|2252.0|0.0|1497.0|DIAMOND S ENERGY
599|2017|2440.0|2152.0|2876.0|365.0|2926.0|0.0|1452.0|DIAMOND S ENERGY
600|2018|944.0|148.0|1306.0|365.0|966.0|0.0|5.0|DIAMOND S ENERGY
601|2019|100.0|0.0|45.0|365.0|231.0|0.0|0.0|DIAMOND S ENERGY
602|2009|4363.0|0.0|3811.0|1082.0|4546.0|0.0|0.0|DONOVAN BERTSCH
603|2010|1459.0|0.0|1265.0|360.0|1692.0|0.0|0.0|DONOVAN BERTSCH
604|2009|7204.0|0.0|189037.0|1552.0|6925.0|0.0|0.0|DOUBLE AA OIL
605|2010|6483.0|0.0|258308.0|1771.0|7025.0|0.0|0.0|DOUBLE AA OIL
606|2011|5949.0|0.0|194606.0|1521.0|6030.0|0.0|0.0|DOUBLE AA OIL
607|2012|5380.0|0.0|184852.0|1677.0|5390.0|0.0|0.0|DOUBLE AA OIL
608|2013|5154.0|0.0|187925.0|1377.0|5119.0|0.0|0.0|DOUBLE AA OIL
609|2014|3057.0|0.0|140290.0|1029.0|3341.0|0.0|0.0|DOUBLE AA OIL
610|2015|712.0|0.0|43688.0|421.0|576.0|0.0|0.0|DOUBLE AA OIL
611|2016|0.0|0.0|0.0|0.0|0.0|0.0|0.0|DOUBLE AA OIL
612|2017|497.0|0.0|8351.0|129.0|367.0|0.0|0.0|DOUBLE AA OIL
613|2018|2017.0|0.0|52088.0|503.0|1741.0|0.0|0.0|DOUBLE AA OIL
614|2019|1882.0|0.0|90158.0|609.0|1701.0|0.0|0.0|DOUBLE AA OIL
615|2016|240.0|0.0|1530.0|19.0|419.0|0.0|0.0|DRAWINGS
616|2017|1113.0|0.0|3799.0|122.0|1018.0|0.0|0.0|DRAWINGS
617|2018|51.0|0.0|40.0|7.0|0.0|0.0|0.0|DRAWINGS
618|2019|0.0|0.0|0.0|0.0|0.0|0.0|0.0|DRAWINGS
619|2012|9172.0|0.0|0.0|0.0|8394.0|0.0|0.0|DRD SALTWATER DISPOSAL
620|2009|3859.0|2100.0|58878.0|259.0|4058.0|0.0|0.0|DRY CREEK DISPOSAL COMPANY
621|2010|3429.0|1210.0|51315.0|252.0|3236.0|0.0|0.0|DRY CREEK DISPOSAL COMPANY
622|2011|3352.0|1094.0|52803.0|234.0|3105.0|0.0|0.0|DRY CREEK DISPOSAL COMPANY
623|2012|4377.0|1913.0|70038.0|301.0|4063.0|0.0|0.0|DRY CREEK DISPOSAL COMPANY
624|2013|4401.0|1945.0|67924.0|288.0|4327.0|0.0|0.0|DRY CREEK DISPOSAL COMPANY
625|2014|3785.0|1899.0|66149.0|272.0|3757.0|0.0|0.0|DRY CREEK DISPOSAL COMPANY
626|2015|4149.0|2115.0|70177.0|302.0|4314.0|0.0|624.0|DRY CREEK DISPOSAL COMPANY
627|2016|3635.0|1820.0|65803.0|260.0|3511.0|0.0|713.0|DRY CREEK DISPOSAL COMPANY
628|2017|2868.0|1299.0|49026.0|203.0|3151.0|0.0|522.0|DRY CREEK DISPOSAL COMPANY
629|2018|10.0|53.0|317.0|8.0|0.0|0.0|24.0|DRY CREEK DISPOSAL COMPANY
630|2019|0.0|0.0|0.0|0.0|0.0|0.0|0.0|DRY CREEK DISPOSAL COMPANY
631|2019|0.0|0.0|0.0|0.0|0.0|0.0|0.0|DAVIDSON SWD
632|2009|344683.0|269573.0|4477307.0|47665.0|345979.0|241512.0|0.0|EAGLE OPERATING
633|2010|370369.0|379765.0|5073391.0|47553.0|365900.0|348670.0|0.0|EAGLE OPERATING
634|2011|334617.0|321682.0|5014139.0|45168.0|330049.0|228843.0|0.0|EAGLE OPERATING
635|2012|147147.0|185228.0|2346066.0|24538.0|143005.0|99008.0|0.0|EAGLE OPERATING
636|2013|44474.0|68469.0|732251.0|9351.0|41097.0|21054.0|0.0|EAGLE OPERATING
637|2014|43926.0|90891.0|755618.0|10474.0|41757.0|12099.0|0.0|EAGLE OPERATING
638|2015|37437.0|90846.0|551426.0|9080.0|36211.0|13840.0|50752.0|EAGLE OPERATING
639|2016|32836.0|92191.0|389514.0|7848.0|27751.0|14082.0|74655.0|EAGLE OPERATING
640|2017|26860.0|62190.0|383213.0|5699.0|24996.0|15668.0|45132.0|EAGLE OPERATING
641|2018|40677.0|65499.0|360838.0|4758.0|39071.0|10021.0|31416.0|EAGLE OPERATING
642|2019|72953.0|65089.0|301948.0|3210.0|71462.0|0.0|64632.0|EAGLE OPERATING
643|2013|46.0|0.0|1479.0|61.0|49.0|0.0|0.0|EARL SCHWARTZ
644|2010|7713.0|5442.0|19726.0|1405.0|7270.0|5342.0|0.0|EARTHSTONE ENERGY
645|2011|8128.0|4448.0|24631.0|1684.0|8931.0|2944.0|0.0|EARTHSTONE ENERGY
646|2012|9367.0|9093.0|26173.0|1888.0|9538.0|6506.0|0.0|EARTHSTONE ENERGY
647|2013|8538.0|10065.0|27046.0|2037.0|8361.0|7192.0|0.0|EARTHSTONE ENERGY
648|2014|8406.0|5821.0|28736.0|1624.0|8451.0|3526.0|0.0|EARTHSTONE ENERGY
649|2015|6643.0|4053.0|24289.0|1176.0|6236.0|1531.0|0.0|EARTHSTONE ENERGY
650|2016|6425.0|8043.0|19005.0|1142.0|6300.0|5471.0|0.0|EARTHSTONE ENERGY
651|2017|115.0|0.0|0.0|0.0|245.0|0.0|0.0|EARTHSTONE ENERGY
652|2016|818.0|1749.0|2487.0|193.0|628.0|1318.0|0.0|EARTHSTONE OPERATING
653|2017|4793.0|7698.0|18287.0|963.0|4025.0|7393.0|0.0|EARTHSTONE OPERATING
654|2018|132.0|1203.0|0.0|59.0|146.0|1203.0|0.0|EARTHSTONE OPERATING
655|2009|9422.0|1453.0|8425.0|1041.0|9780.0|1453.0|0.0|ELAND ENERGY
656|2010|6737.0|818.0|7375.0|885.0|6946.0|818.0|0.0|ELAND ENERGY
657|2011|2633.0|308.0|2729.0|362.0|2476.0|308.0|0.0|ELAND ENERGY
658|2012|2632.0|0.0|1532.0|297.0|2740.0|0.0|0.0|ELAND ENERGY
659|2013|254828.0|259396.0|451929.0|1854.0|606072.0|108331.0|0.0|EMERALD OIL
660|2014|1164827.0|1459918.0|2483180.0|11875.0|1950703.0|443451.0|0.0|EMERALD OIL
661|2015|2377048.0|2007716.0|4744255.0|22507.0|2487948.0|1203360.0|483256.0|EMERALD OIL
662|2016|1575647.0|1529703.0|3151146.0|18811.0|1573097.0|1305157.0|224537.0|EMERALD OIL
663|2017|5.0|0.0|0.0|0.0|0.0|0.0|0.0|EMERALD OIL
664|2019|825.0|2223.0|2605.0|244.0|689.0|1091.0|0.0|EMPIRE NORTH DAKOTA
665|2009|275943.0|269518.0|1305041.0|12658.0|277963.0|164644.0|0.0|ENCORE ENERGY PARTNERS OPERATING
666|2010|330867.0|336793.0|1631929.0|15612.0|327908.0|239682.0|0.0|ENCORE ENERGY PARTNERS OPERATING
667|2011|252156.0|157874.0|1330331.0|13304.0|247941.0|87947.0|0.0|ENCORE ENERGY PARTNERS OPERATING
668|2012|318063.0|163375.0|1769221.0|15973.0|314534.0|107703.0|0.0|ENCORE ENERGY PARTNERS OPERATING
669|2013|363251.0|204630.0|2067718.0|16770.0|365087.0|109676.0|0.0|ENCORE ENERGY PARTNERS OPERATING
670|2014|313146.0|204847.0|2217009.0|16440.0|313002.0|86703.0|0.0|ENCORE ENERGY PARTNERS OPERATING
671|2015|51790.0|34015.0|425043.0|2720.0|50967.0|15853.0|0.0|ENCORE ENERGY PARTNERS OPERATING
672|2009|3044498.0|5444936.0|25772917.0|99516.0|3156787.0|1740519.0|0.0|ENCORE OPERATING
673|2010|3078654.0|3471973.0|21501650.0|99061.0|3192976.0|1891321.0|0.0|ENCORE OPERATING
674|2009|669.0|0.0|0.0|328.0|864.0|0.0|0.0|ENDEAVOR ENERGY RESOURCES
675|2010|361.0|0.0|48.0|225.0|246.0|0.0|0.0|ENDEAVOR ENERGY RESOURCES
676|2011|493.0|0.0|20.0|255.0|450.0|0.0|0.0|ENDEAVOR ENERGY RESOURCES
677|2012|386.0|0.0|0.0|282.0|461.0|0.0|0.0|ENDEAVOR ENERGY RESOURCES
678|2013|268.0|0.0|0.0|175.0|232.0|0.0|0.0|ENDEAVOR ENERGY RESOURCES
679|2014|0.0|0.0|0.0|0.0|0.0|0.0|0.0|ENDEAVOR ENERGY RESOURCES
680|2015|0.0|0.0|0.0|0.0|0.0|0.0|0.0|ENDEAVOR ENERGY RESOURCES
681|2016|0.0|0.0|0.0|0.0|16.0|0.0|0.0|ENDEAVOR ENERGY RESOURCES
682|2012|225656.0|72429.0|1972141.0|35275.0|229486.0|56812.0|0.0|ENDURO OPERATING
683|2013|692295.0|326296.0|4471560.0|76834.0|696989.0|259467.0|0.0|ENDURO OPERATING
684|2014|1383294.0|782970.0|11395335.0|128256.0|1383671.0|614022.0|0.0|ENDURO OPERATING
685|2015|1313775.0|585482.0|10152392.0|100007.0|1317970.0|418180.0|57356.0|ENDURO OPERATING
686|2016|1147636.0|468260.0|9666497.0|89669.0|1143321.0|307335.0|91967.0|ENDURO OPERATING
687|2017|1043614.0|492431.0|9704803.0|86993.0|1039388.0|311332.0|106940.0|ENDURO OPERATING
688|2018|975955.0|501312.0|8397703.0|88734.0|970355.0|312812.0|116222.0|ENDURO OPERATING
689|2009|8570.0|0.0|4721.0|386.0|8691.0|0.0|0.0|ENERGY EQUITY
690|2010|6099.0|619.0|4891.0|524.0|6525.0|0.0|0.0|ENERGY EQUITY
691|2011|2986.0|612.0|6250.0|546.0|2806.0|0.0|0.0|ENERGY EQUITY
692|2012|2918.0|543.0|6067.0|437.0|2779.0|0.0|0.0|ENERGY EQUITY
693|2013|2787.0|176.0|4834.0|372.0|2374.0|0.0|0.0|ENERGY EQUITY
694|2014|1683.0|408.0|3350.0|217.0|2193.0|0.0|0.0|ENERGY EQUITY
695|2015|1607.0|315.0|650.0|83.0|1699.0|0.0|0.0|ENERGY EQUITY
696|2016|1702.0|685.0|2570.0|267.0|1326.0|0.0|0.0|ENERGY EQUITY
697|2017|924.0|706.0|2026.0|246.0|922.0|0.0|0.0|ENERGY EQUITY
698|2018|1566.0|719.0|6267.0|439.0|1527.0|0.0|0.0|ENERGY EQUITY
699|2019|450.0|220.0|907.0|83.0|445.0|0.0|0.0|ENERGY EQUITY
700|2014|70881.0|289.0|1038759.0|13373.0|69709.0|289.0|0.0|ENERGYQUEST II
701|2015|149493.0|1105.0|2311816.0|28562.0|149311.0|1105.0|0.0|ENERGYQUEST II
702|2016|140434.0|0.0|2145527.0|24825.0|140516.0|0.0|0.0|ENERGYQUEST II
703|2017|138500.0|0.0|2235955.0|25682.0|138119.0|0.0|0.0|ENERGYQUEST II
704|2018|135731.0|0.0|2262967.0|27281.0|133601.0|0.0|0.0|ENERGYQUEST II
705|2019|131486.0|0.0|2136579.0|26067.0|134731.0|0.0|0.0|ENERGYQUEST II
706|2009|5546.0|0.0|4285.0|604.0|5542.0|0.0|0.0|ENERPLUS RESOURCES USA
707|2010|542241.0|0.0|181513.0|1735.0|625750.0|0.0|0.0|ENERPLUS RESOURCES USA
708|2011|1559801.0|848282.0|578267.0|7585.0|1732598.0|68048.0|0.0|ENERPLUS RESOURCES USA
709|2012|3349951.0|1993987.0|1362195.0|16250.0|3532284.0|1300524.0|0.0|ENERPLUS RESOURCES USA
710|2013|4512281.0|2947060.0|2153807.0|24826.0|4780106.0|2035743.0|0.0|ENERPLUS RESOURCES USA
711|2014|4936380.0|4154340.0|2351288.0|30369.0|6166728.0|3604709.0|0.0|ENERPLUS RESOURCES USA
712|2015|6842871.0|8719255.0|3372488.0|36024.0|7534975.0|7412834.0|733349.0|ENERPLUS RESOURCES USA
713|2016|7654703.0|10610716.0|4293858.0|43587.0|7746015.0|8533507.0|1277820.0|ENERPLUS RESOURCES USA
714|2017|9330889.0|11578776.0|6377448.0|51373.0|9887048.0|9066771.0|1765206.0|ENERPLUS RESOURCES USA
715|2018|10478101.0|13228821.0|7557361.0|60124.0|13222891.0|11289673.0|2239733.0|ENERPLUS RESOURCES USA
716|2019|10876468.0|14239066.0|9119484.0|70218.0|14726826.0|12880755.0|1949430.0|ENERPLUS RESOURCES USA
717|2009|10106256.0|4320845.0|935258.0|32534.0|13482299.0|3553848.0|0.0|EOG RESOURCES
718|2010|14848183.0|7091643.0|3146455.0|68448.0|17592708.0|5357487.0|0.0|EOG RESOURCES
719|2011|14212667.0|8296961.0|5333168.0|103951.0|16670508.0|5504377.0|0.0|EOG RESOURCES
720|2012|16366143.0|11015637.0|7959492.0|135329.0|19123134.0|8668958.0|0.0|EOG RESOURCES
721|2013|18006624.0|15696520.0|8925023.0|148152.0|23466536.0|11853430.0|0.0|EOG RESOURCES
722|2014|24654558.0|24346599.0|12355523.0|168934.0|30156150.0|18204198.0|0.0|EOG RESOURCES
723|2015|20502448.0|25598521.0|15461295.0|198660.0|23152703.0|21071770.0|1832469.0|EOG RESOURCES
724|2016|17408273.0|23855107.0|15263063.0|202300.0|18446875.0|19978562.0|2346288.0|EOG RESOURCES
725|2017|20174165.0|29752438.0|19558026.0|227976.0|22656838.0|26719720.0|2339119.0|EOG RESOURCES
726|2018|14487117.0|31300763.0|14322198.0|235162.0|16608902.0|28470815.0|1755815.0|EOG RESOURCES
727|2019|12627870.0|29621038.0|12499684.0|219737.0|14883599.0|27798778.0|1354267.0|EOG RESOURCES
728|2018|8185960.0|13259678.0|14078437.0|81980.0|8150255.0|11053673.0|1727362.0|EQUINOR ENERGY
729|2019|19856465.0|36359754.0|34473106.0|195810.0|19877419.0|30059435.0|5166186.0|EQUINOR ENERGY
730|2018|2479.0|0.0|0.0|0.0|2773.0|0.0|0.0|EQUINOR PIPELINES
731|2019|8963.0|0.0|0.0|0.0|8614.0|0.0|0.0|EQUINOR PIPELINES
732|2009|2779.0|5522.0|5293.0|152.0|2702.0|5429.0|0.0|EVERTSON OPERATING COMPANY
733|2010|3392.0|22015.0|12211.0|268.0|3505.0|18444.0|0.0|EVERTSON OPERATING COMPANY
734|2011|3395.0|26071.0|11257.0|281.0|3091.0|23897.0|0.0|EVERTSON OPERATING COMPANY
735|2012|1856.0|2354.0|5862.0|164.0|1982.0|2354.0|0.0|EVERTSON OPERATING COMPANY
736|2013|2635.0|1832.0|7036.0|299.0|2516.0|1832.0|0.0|EVERTSON OPERATING COMPANY
737|2014|2043.0|1901.0|5976.0|309.0|1973.0|1901.0|0.0|EVERTSON OPERATING COMPANY
738|2015|1999.0|3034.0|4576.0|330.0|2064.0|3034.0|0.0|EVERTSON OPERATING COMPANY
739|2016|1561.0|410.0|5391.0|277.0|1415.0|410.0|0.0|EVERTSON OPERATING COMPANY
740|2016|635.0|2246.0|1227.0|61.0|667.0|1778.0|304.0|F & L PETROLEUM
741|2017|1692.0|1470.0|4110.0|151.0|1931.0|186.0|944.0|F & L PETROLEUM
742|2018|1431.0|618.0|3420.0|181.0|1501.0|0.0|447.0|F & L PETROLEUM
743|2019|2.0|3.0|273.0|10.0|206.0|0.0|0.0|F & L PETROLEUM
744|2009|62353.0|112844.0|87081.0|3731.0|65687.0|53287.0|0.0|FH PETROLEUM
745|2010|51861.0|91663.0|71354.0|3342.0|50509.0|42481.0|0.0|FH PETROLEUM
746|2011|45396.0|84856.0|67104.0|2907.0|44816.0|41049.0|0.0|FH PETROLEUM
747|2012|41599.0|72553.0|76012.0|3344.0|42794.0|32528.0|0.0|FH PETROLEUM
748|2013|35719.0|63324.0|72145.0|3272.0|34596.0|25738.0|0.0|FH PETROLEUM
749|2014|32982.0|51512.0|56326.0|3069.0|30364.0|16861.0|0.0|FH PETROLEUM
750|2015|5221.0|4030.0|5522.0|581.0|4853.0|2486.0|0.0|FH PETROLEUM
751|2016|22867.0|16498.0|26196.0|1053.0|26161.0|12513.0|0.0|FH PETROLEUM
752|2017|31816.0|18207.0|53527.0|2468.0|31824.0|11388.0|0.0|FH PETROLEUM
753|2018|21458.0|11971.0|37826.0|2179.0|21526.0|5928.0|0.0|FH PETROLEUM
754|2019|23937.0|14511.0|47610.0|2684.0|24919.0|7669.0|0.0|FH PETROLEUM
755|2009|1055507.0|2089911.0|257965.0|7153.0|1302974.0|954673.0|0.0|FIDELITY EXPLORATION & PRODUCTION
756|2010|1351079.0|2128375.0|230008.0|9528.0|1523225.0|1886073.0|0.0|FIDELITY EXPLORATION & PRODUCTION
757|2011|1682223.0|2089158.0|320769.0|12315.0|1957221.0|1954664.0|0.0|FIDELITY EXPLORATION & PRODUCTION
758|2012|2492019.0|1930222.0|737409.0|18465.0|3277986.0|1756401.0|0.0|FIDELITY EXPLORATION & PRODUCTION
759|2013|3329001.0|2371301.0|1150842.0|28744.0|4584789.0|2423708.0|0.0|FIDELITY EXPLORATION & PRODUCTION
760|2014|3847749.0|3421772.0|1543653.0|39373.0|4738198.0|3358827.0|0.0|FIDELITY EXPLORATION & PRODUCTION
761|2015|2186670.0|2556424.0|1162384.0|36606.0|2424225.0|2524681.0|25200.0|FIDELITY EXPLORATION & PRODUCTION
762|2009|981.0|890.0|383.0|231.0|436.0|0.0|0.0|FILCO
763|2010|926.0|977.0|573.0|311.0|224.0|0.0|0.0|FILCO
764|2011|604.0|614.0|875.0|204.0|250.0|0.0|0.0|FILCO
765|2012|517.0|696.0|1590.0|224.0|343.0|0.0|0.0|FILCO
766|2013|692.0|738.0|1383.0|261.0|370.0|0.0|0.0|FILCO
767|2014|703.0|480.0|942.0|184.0|767.0|0.0|0.0|FILCO
768|2015|749.0|302.0|1180.0|124.0|0.0|0.0|0.0|FILCO
769|2016|158.0|120.0|343.0|35.0|220.0|0.0|0.0|FILCO
770|2017|12.0|24.0|103.0|7.0|0.0|0.0|0.0|FILCO
771|2018|1956.0|342.0|216.0|112.0|1652.0|0.0|27.0|FILCO
772|2019|722.0|251.0|330.0|45.0|706.0|0.0|36.0|FILCO
773|2015|0.0|0.0|0.0|0.0|0.0|0.0|0.0|FIVE - JAB
774|2016|347.0|0.0|2061.0|30.0|202.0|0.0|0.0|FIVE - JAB
775|2012|1899.0|0.0|0.0|0.0|1953.0|0.0|0.0|FLADELAND 1 SWD
776|2013|22154.0|0.0|0.0|0.0|22421.0|0.0|0.0|FLADELAND 1 SWD
777|2014|12518.0|0.0|0.0|0.0|12517.0|0.0|0.0|FLADELAND 1 SWD
778|2015|6786.0|0.0|0.0|0.0|6722.0|0.0|0.0|FLADELAND 1 SWD
779|2016|793.0|0.0|0.0|0.0|884.0|0.0|0.0|FLADELAND 1 SWD
780|2017|2094.0|0.0|0.0|0.0|2085.0|0.0|0.0|FLADELAND 1 SWD
781|2018|1810.0|0.0|0.0|0.0|1802.0|0.0|0.0|FLADELAND 1 SWD
782|2019|2006.0|0.0|0.0|0.0|1876.0|0.0|0.0|FLADELAND 1 SWD
783|2009|986.0|468.0|4147.0|85.0|2035.0|0.0|0.0|FLATIRONS RESOURCES
784|2010|3140.0|1159.0|21481.0|332.0|3110.0|0.0|0.0|FLATIRONS RESOURCES
785|2011|62397.0|31199.0|124987.0|919.0|71724.0|0.0|0.0|FLATIRONS RESOURCES
786|2012|38724.0|36166.0|178470.0|1339.0|40164.0|0.0|0.0|FLATIRONS RESOURCES
787|2013|36834.0|31893.0|239132.0|1385.0|50501.0|0.0|0.0|FLATIRONS RESOURCES
788|2014|43945.0|49068.0|369967.0|1246.0|45344.0|0.0|0.0|FLATIRONS RESOURCES
789|2015|24979.0|20429.0|401288.0|1411.0|25787.0|0.0|1813.0|FLATIRONS RESOURCES
790|2016|16353.0|13754.0|403211.0|1352.0|16082.0|0.0|366.0|FLATIRONS RESOURCES
791|2017|8549.0|6596.0|132269.0|1103.0|8688.0|0.0|0.0|FLATIRONS RESOURCES
792|2018|2977.0|1920.0|55025.0|429.0|3115.0|0.0|0.0|FLATIRONS RESOURCES
793|2013|8118.0|0.0|0.0|0.0|7652.0|0.0|0.0|FLATLAND MANAGEMENT
794|2014|3618.0|0.0|0.0|0.0|3004.0|0.0|0.0|FLATLAND MANAGEMENT
795|2014|13740.0|0.0|0.0|0.0|14380.0|0.0|0.0|FLATLAND RESOURCES I
796|2015|2984.0|0.0|0.0|0.0|3300.0|0.0|0.0|FLATLAND RESOURCES I
797|2016|62.0|0.0|0.0|0.0|222.0|0.0|0.0|FLATLAND RESOURCES I
798|2017|0.0|0.0|0.0|0.0|0.0|0.0|0.0|FLATLAND RESOURCES I
799|2018|2065.0|0.0|0.0|0.0|2105.0|0.0|0.0|FLATLAND RESOURCES I
800|2019|1266.0|0.0|0.0|0.0|1346.0|0.0|0.0|FLATLAND RESOURCES I
801|2014|9946.0|0.0|0.0|0.0|9884.0|0.0|0.0|FLATLAND RESOURCES II
802|2015|5286.0|0.0|0.0|0.0|5168.0|0.0|0.0|FLATLAND RESOURCES II
803|2016|2412.0|0.0|0.0|0.0|2528.0|0.0|0.0|FLATLAND RESOURCES II
804|2017|756.0|0.0|0.0|0.0|649.0|0.0|0.0|FLATLAND RESOURCES II
805|2009|722.0|146.0|82646.0|48.0|858.0|0.0|0.0|FORTSON OIL
806|2016|160780.0|118636.0|316282.0|9043.0|155279.0|74317.0|44298.0|FOUNDATION ENERGY MANAGEMENT
807|2017|242067.0|138011.0|385236.0|15264.0|238655.0|89600.0|48406.0|FOUNDATION ENERGY MANAGEMENT
808|2018|327491.0|188232.0|585944.0|16014.0|333242.0|112295.0|75038.0|FOUNDATION ENERGY MANAGEMENT
809|2019|244875.0|225336.0|447251.0|15001.0|252882.0|121711.0|103273.0|FOUNDATION ENERGY MANAGEMENT
810|2013|3455.0|6135.0|7229.0|358.0|3284.0|4958.0|0.0|FOUR STARR PRODUCTION
811|2014|5390.0|9389.0|11596.0|604.0|5069.0|7445.0|0.0|FOUR STARR PRODUCTION
812|2015|5101.0|6987.0|11190.0|545.0|5315.0|4993.0|1015.0|FOUR STARR PRODUCTION
813|2016|5249.0|9186.0|10819.0|533.0|5187.0|7293.0|1336.0|FOUR STARR PRODUCTION
814|2017|4819.0|11111.0|11784.0|577.0|4809.0|8770.0|1858.0|FOUR STARR PRODUCTION
815|2018|5241.0|9041.0|12735.0|609.0|5310.0|7123.0|1373.0|FOUR STARR PRODUCTION
816|2019|4829.0|7315.0|10919.0|554.0|5077.0|5562.0|1245.0|FOUR STARR PRODUCTION
817|2009|5069.0|0.0|6622.0|730.0|5207.0|0.0|0.0|FOX OPERATING
818|2010|4101.0|0.0|5730.0|668.0|3872.0|0.0|0.0|FOX OPERATING
819|2011|4602.0|0.0|6538.0|708.0|4520.0|0.0|0.0|FOX OPERATING
820|2012|5273.0|0.0|6088.0|698.0|5421.0|0.0|0.0|FOX OPERATING
821|2013|5104.0|0.0|6352.0|668.0|5155.0|0.0|0.0|FOX OPERATING
822|2014|3900.0|0.0|3615.0|513.0|3974.0|0.0|0.0|FOX OPERATING
823|2015|4710.0|0.0|7252.0|694.0|4699.0|0.0|0.0|FOX OPERATING
824|2016|3186.0|0.0|4062.0|367.0|3066.0|0.0|0.0|FOX OPERATING
825|2017|3641.0|0.0|4664.0|377.0|3628.0|0.0|0.0|FOX OPERATING
826|2018|3711.0|0.0|4992.0|348.0|3734.0|0.0|0.0|FOX OPERATING
827|2019|3820.0|0.0|4415.0|361.0|3852.0|0.0|0.0|FOX OPERATING
828|2011|9720.0|6290.0|15421.0|135.0|9692.0|0.0|0.0|FRAM OPERATING
829|2012|9871.0|15711.0|161403.0|573.0|9948.0|0.0|0.0|FRAM OPERATING
830|2013|3712.0|10349.0|110195.0|396.0|3137.0|0.0|0.0|FRAM OPERATING
